name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
1494 2021-2022 14USU0003Y 5041100021,1494,2021-2022,14USU0003Y,5041100021,Escolarizada,27,10,,37,,,,0,,,,0,4,2,,6,,,,0,,,,0,2,4,,6,0,0,,0,0,0,,0,2,5,,7,0,0,,0
1495 2021-2022 14USU0003Y 5041400032,1495,2021-2022,14USU0003Y,5041400032,Escolarizada,15,45,,60,,,,2,,,,0,25,39,,64,,,,1,,,,0,5,7,,12,0,0,,0,0,0,,0,5,10,,15,0,0,,0
1496 2021-2022 14USU0003Y 5042000002,1496,2021-2022,14USU0003Y,5042000002,Escolarizada,18,31,,49,,,,2,,,,0,7,20,,27,,,,1,,,,0,4,5,,9,0,1,,1,0,0,,0,4,7,,11,0,3,,3
1497 2021-2022 14USU0003Y 5051100015,1497,2021-2022,14USU0003Y,5051100015,Escolarizada,8,4,,12,,,,0,,,,0,0,0,,0,,,,0,,,,0,2,6,,8,0,0,,0,0,0,,0,2,6,,8,0,0,,0
1498 2021-2022 14USU0003Y 5052200021,1498,2021-2022,14USU0003Y,5052200021,Escolarizada,1,1,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,1,2,,3,0,0,,0
1499 2021-2022 14USU0003Y 5062200055,1499,2021-2022,14USU0003Y,5062200055,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1500 2021-2022 14USU0003Y 5062200073,1500,2021-2022,14USU0003Y,5062200073,Escolarizada,8,2,,10,,,,0,,,,0,9,0,,9,,,,0,,,,0,7,0,,7,1,0,,1,0,0,,0,8,0,,8,1,0,,1
1501 2021-2022 14USU0003Y 5062200082,1501,2021-2022,14USU0003Y,5062200082,Escolarizada,14,9,,23,,,,0,,,,0,7,4,,11,,,,0,,,,0,2,1,,3,0,0,,0,0,0,,0,2,2,,4,0,0,,0
1502 2021-2022 14USU0003Y 5071300014,1502,2021-2022,14USU0003Y,5071300014,Escolarizada,53,3,,56,,,,2,,,,0,21,3,,24,,,,0,,,,0,5,2,,7,0,0,,0,0,0,,0,6,2,,8,0,0,,0
1503 2021-2022 14USU0003Y 5071300091,1503,2021-2022,14USU0003Y,5071300091,Escolarizada,6,0,,6,,,,0,,,,0,2,0,,2,,,,0,,,,0,4,0,,4,0,0,,0,0,0,,0,5,0,,5,0,0,,0
1504 2021-2022 14USU0003Y 5072400001,1504,2021-2022,14USU0003Y,5072400001,Escolarizada,5,2,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1505 2021-2022 14USU0003Y 5092100006,1505,2021-2022,14USU0003Y,5092100006,Escolarizada,7,46,,53,,,,0,,,,0,6,55,,61,,,,0,,,,2,0,3,,3,0,0,,0,0,0,,0,1,4,,5,0,0,,0
1506 2021-2022 14USU0003Y 5094200006,1506,2021-2022,14USU0003Y,5094200006,Escolarizada,3,14,,17,,,,0,,,,0,0,1,,1,,,,0,,,,0,4,2,,6,0,0,,0,0,0,,0,4,3,,7,0,1,,1
1507 2021-2022 14USU0003Y 5101600013,1507,2021-2022,14USU0003Y,5101600013,Escolarizada,2,13,,15,,,,0,,,,0,1,10,,11,,,,0,,,,0,1,3,,4,0,0,,0,0,0,,0,1,3,,4,0,0,,0
1508 2021-2022 14USU0003Y 5011500002,1508,2021-2022,14USU0003Y,5011500002,Escolarizada,13,19,,32,,,,0,,,,0,11,37,,48,,,,0,,,,0,0,4,,4,0,0,,0,0,0,,0,0,5,,5,0,0,,0
1509 2021-2022 14USU0003Y 5031500008,1509,2021-2022,14USU0003Y,5031500008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1510 2021-2022 14USU0004X 5011200004,1510,2021-2022,14USU0004X,5011200004,No escolarizada,24,110,,134,,,,5,,,,0,15,58,,73,,,,2,,,,0,1,11,,12,0,0,,0,0,0,,0,2,20,,22,2,3,,5
1511 2021-2022 14USU0004X 5011500002,1511,2021-2022,14USU0004X,5011500002,No escolarizada,3,11,,14,,,,0,,,,0,7,40,,47,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1512 2021-2022 14USU0004X 5021000007,1512,2021-2022,14USU0004X,5021000007,No escolarizada,20,40,,60,,,,0,,,,2,10,18,,28,,,,0,,,,0,1,4,,5,0,0,,0,0,0,,0,1,5,,6,0,2,,2
1513 2021-2022 14USU0004X 5032100001,1513,2021-2022,14USU0004X,5032100001,No escolarizada,5,5,,10,,,,1,,,,0,2,1,,3,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
1514 2021-2022 14USU0004X 5032200003,1514,2021-2022,14USU0004X,5032200003,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1515 2021-2022 14USU0004X 5032200012,1515,2021-2022,14USU0004X,5032200012,No escolarizada,6,12,,18,,,,0,,,,1,4,19,,23,,,,0,,,,0,0,0,,0,0,0,,0,0,1,,1,1,2,,3,3,1,,4
1516 2021-2022 14USU0004X 5041200075,1516,2021-2022,14USU0004X,5041200075,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,11,7,,18,0,0,,0,0,0,,0,17,10,,27,1,2,,3
1517 2021-2022 14USU0004X 5042100065,1517,2021-2022,14USU0004X,5042100065,No escolarizada,113,155,,268,,,,4,,,,0,42,70,,112,,,,0,,,,0,4,13,,17,0,0,,0,1,0,,1,7,19,,26,3,4,,7
1518 2021-2022 14USU0004X 5061000015,1518,2021-2022,14USU0004X,5061000015,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,4,0,,4,0,0,,0,0,1,,1,6,3,,9,2,0,,2
1519 2021-2022 14USU0004X 5062200105,1519,2021-2022,14USU0004X,5062200105,No escolarizada,68,21,,89,,,,1,,,,0,41,14,,55,,,,1,,,,1,8,2,,10,0,0,,0,0,0,,0,18,3,,21,2,0,,2
1520 2021-2022 14USU0004X 5104100015,1520,2021-2022,14USU0004X,5104100015,No escolarizada,18,9,,27,,,,1,,,,0,9,7,,16,,,,0,,,,0,1,0,,1,0,0,,0,0,0,,0,3,1,,4,0,0,,0
1521 2021-2022 14USU0005W 5021000114,1521,2021-2022,14USU0005W,5021000114,Escolarizada,33,50,,83,,,,2,,,,0,6,8,,14,,,,0,,,,0,6,3,,9,1,0,,1,0,0,,0,8,5,,13,1,0,,1
1522 2021-2022 14USU0005W 5021200054,1522,2021-2022,14USU0005W,5021200054,Escolarizada,18,41,,59,,,,1,,,,0,6,29,,35,,,,0,,,,0,2,2,,4,0,1,,1,0,0,,0,4,3,,7,0,1,,1
1523 2021-2022 14USU0005W 5021200055,1523,2021-2022,14USU0005W,5021200055,Escolarizada,15,42,,57,,,,1,,,,0,10,15,,25,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,2,1,,3,1,0,,1
1524 2021-2022 14USU0005W 5021400012,1524,2021-2022,14USU0005W,5021400012,Escolarizada,7,5,,12,,,,0,,,,0,3,2,,5,,,,0,,,,0,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
1525 2021-2022 14USU0005W 5021700002,1525,2021-2022,14USU0005W,5021700002,Escolarizada,34,57,,91,,,,1,,,,0,8,21,,29,,,,0,,,,0,6,8,,14,0,0,,0,0,0,,0,7,8,,15,0,0,,0
1526 2021-2022 14USU0006V 5021300063,1526,2021-2022,14USU0006V,5021300063,Escolarizada,49,22,,71,,,,1,,,,1,22,6,,28,,,,0,,,,0,2,1,,3,2,0,,2,0,0,,0,4,1,,5,0,0,,0
1527 2021-2022 14USU0007U 5051100006,1527,2021-2022,14USU0007U,5051100006,Escolarizada,16,19,,35,,,,1,,,,0,6,3,,9,,,,0,,,,0,7,4,,11,0,0,,0,0,0,,0,7,4,,11,0,0,,0
1528 2021-2022 14USU0008T 5021000010,1528,2021-2022,14USU0008T,5021000010,Escolarizada,8,11,,19,,,,0,,,,0,1,4,,5,,,,0,,,,0,0,2,,2,1,0,,1,0,0,,0,1,3,,4,0,0,,0
1529 2021-2022 14USU0008T 5021600062,1529,2021-2022,14USU0008T,5021600062,Escolarizada,9,19,,28,,,,0,,,,0,1,5,,6,,,,0,,,,0,2,5,,7,0,0,,0,0,0,,0,3,6,,9,0,0,,0
1530 2021-2022 14USU0008T 5022500001,1530,2021-2022,14USU0008T,5022500001,Escolarizada,8,12,,20,,,,0,,,,0,1,2,,3,,,,0,,,,0,4,3,,7,0,0,,0,0,0,,0,4,4,,8,0,0,,0
1531 2021-2022 14USU0008T 5031500008,1531,2021-2022,14USU0008T,5031500008,Escolarizada,2,17,,19,,,,0,,,,0,4,14,,18,,,,1,,,,0,0,3,,3,0,0,,0,0,0,,0,0,3,,3,0,0,,0
1532 2021-2022 14USU0008T 5033100003,1532,2021-2022,14USU0008T,5033100003,Escolarizada,167,175,,342,,,,2,,,,0,80,82,,162,,,,0,,,,0,8,18,,26,0,1,,1,0,0,,0,8,19,,27,0,1,,1
1533 2021-2022 14USU0008T 5033200024,1533,2021-2022,14USU0008T,5033200024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,1,5,,6,0,1,,1,0,0,,0,1,7,,8,0,0,,0
1534 2021-2022 14USU0008T 5041400032,1534,2021-2022,14USU0008T,5041400032,Escolarizada,44,51,,95,,,,0,,,,0,18,24,,42,,,,0,,,,0,5,9,,14,1,2,,3,0,0,,0,6,13,,19,0,0,,0
1535 2021-2022 14USU0008T 5042100012,1535,2021-2022,14USU0008T,5042100012,Escolarizada,103,133,,236,,,,2,,,,1,21,27,,48,,,,0,,,,0,7,10,,17,0,0,,0,0,0,,0,9,10,,19,1,0,,1
1536 2021-2022 14USU0008T 5052200002,1536,2021-2022,14USU0008T,5052200002,Escolarizada,86,31,,117,,,,3,,,,0,14,4,,18,,,,0,,,,0,8,4,,12,0,0,,0,0,0,,0,9,4,,13,0,1,,1
1537 2021-2022 14USU0008T 5061100001,1537,2021-2022,14USU0008T,5061100001,Escolarizada,27,5,,32,,,,1,,,,0,17,7,,24,,,,0,,,,0,16,3,,19,1,0,,1,0,0,,0,18,3,,21,0,0,,0
1538 2021-2022 14USU0008T 5071200009,1538,2021-2022,14USU0008T,5071200009,Escolarizada,38,6,,44,,,,0,,,,1,14,5,,19,,,,0,,,,0,11,2,,13,0,0,,0,0,0,,0,16,3,,19,0,0,,0
1539 2021-2022 14USU0008T 5073100009,1539,2021-2022,14USU0008T,5073100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,3,1,,4,0,0,,0,0,0,,0,5,1,,6,0,0,,0
1540 2021-2022 14USU0008T 5091100011,1540,2021-2022,14USU0008T,5091100011,Escolarizada,17,12,,29,,,,0,,,,0,114,122,,236,,,,3,,,,0,6,10,,16,0,0,,0,1,0,,1,9,10,,19,0,1,,1
1541 2021-2022 14USU0008T 5094200006,1541,2021-2022,14USU0008T,5094200006,Escolarizada,2,10,,12,,,,0,,,,0,11,53,,64,,,,1,,,,0,1,7,,8,0,0,,0,0,0,,0,1,7,,8,0,0,,0
1542 2021-2022 14USU0008T 5095600005,1542,2021-2022,14USU0008T,5095600005,Escolarizada,25,54,,79,,,,1,,,,0,9,23,,32,,,,0,,,,0,0,2,,2,0,1,,1,0,0,,0,0,3,,3,0,0,,0
1543 2021-2022 14USU0009S 5033100003,1543,2021-2022,14USU0009S,5033100003,Escolarizada,1,0,,1,,,,0,,,,0,1,0,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1544 2021-2022 14USU0009S 5042000002,1544,2021-2022,14USU0009S,5042000002,Escolarizada,3,2,,5,,,,0,,,,0,3,5,,8,,,,0,,,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0
1545 2021-2022 14USU0009S 5101600013,1545,2021-2022,14USU0009S,5101600013,Escolarizada,1,6,,7,,,,0,,,,0,0,1,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1546 2021-2022 14USU0010H 5021500119,1546,2021-2022,14USU0010H,5021500119,Escolarizada,4,11,,15,,,,2,,,,0,0,0,,0,,,,0,,,,0,1,1,,2,0,0,,0,1,0,,1,2,4,,6,1,0,,1
1547 2021-2022 14USU0010H 5031200031,1547,2021-2022,14USU0010H,5031200031,Escolarizada,20,27,,47,,,,1,,,,0,4,7,,11,,,,0,,,,0,0,5,,5,0,1,,1,0,0,,0,0,7,,7,0,0,,0
1548 2021-2022 14USU0010H 5031300010,1548,2021-2022,14USU0010H,5031300010,Escolarizada,39,29,,68,,,,0,,,,0,27,28,,55,,,,0,,,,0,6,2,,8,0,0,,0,0,0,,0,8,3,,11,0,2,,2
1549 2021-2022 14USU0010H 5031300014,1549,2021-2022,14USU0010H,5031300014,Escolarizada,36,69,,105,,,,0,,,,0,26,41,,67,,,,0,,,,0,3,9,,12,0,1,,1,0,0,,0,3,11,,14,1,0,,1
1550 2021-2022 14USU0010H 5031500010,1550,2021-2022,14USU0010H,5031500010,Escolarizada,23,347,,370,,,,4,,,,1,14,187,,201,,,,2,,,,0,5,24,,29,0,0,,0,1,0,,1,7,32,,39,1,6,,7
1551 2021-2022 14USU0010H 5032100027,1551,2021-2022,14USU0010H,5032100027,Escolarizada,6,16,,22,,,,0,,,,0,3,11,,14,,,,0,,,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
1552 2021-2022 14USU0010H 5033200006,1552,2021-2022,14USU0010H,5033200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,3,11,,14,0,0,,0,0,0,,0,3,11,,14,0,0,,0
1553 2021-2022 14USU0011G 5031300044,1553,2021-2022,14USU0011G,5031300044,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2
1554 2021-2022 14USU0011G 5041100056,1554,2021-2022,14USU0011G,5041100056,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
1555 2021-2022 14USU0011G 5042000002,1555,2021-2022,14USU0011G,5042000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1556 2021-2022 14USU0011G 5042100092,1556,2021-2022,14USU0011G,5042100092,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
1557 2021-2022 14USU0011G 5051200024,1557,2021-2022,14USU0011G,5051200024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
1558 2021-2022 14USU0011G 5071000020,1558,2021-2022,14USU0011G,5071000020,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,3,1,,4,0,0,,0,0,0,,0,3,1,,4,0,0,,0
1559 2021-2022 14USU0011G 5071100005,1559,2021-2022,14USU0011G,5071100005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
1560 2021-2022 14USU0011G 5071300014,1560,2021-2022,14USU0011G,5071300014,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
1561 2021-2022 14USU0011G 5071300014,1561,2021-2022,14USU0011G,5071300014,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
1562 2021-2022 14USU0011G 5073200005,1562,2021-2022,14USU0011G,5073200005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
1563 2021-2022 14USU0011G 5073200005,1563,2021-2022,14USU0011G,5073200005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1564 2021-2022 14USU0011G 5091100011,1564,2021-2022,14USU0011G,5091100011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
1565 2021-2022 14USU0011G 5092100006,1565,2021-2022,14USU0011G,5092100006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
1566 2021-2022 14USU0011G 5094100009,1566,2021-2022,14USU0011G,5094100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
1567 2021-2022 14USU0011G 5094200006,1567,2021-2022,14USU0011G,5094200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,1,2,,3,0,1,,1,0,0,,0,1,4,,5,0,0,,0
1568 2021-2022 14USU0011G 5094100009,1568,2021-2022,14USU0011G,5094100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,1,2,,3,0,0,,0,0,0,,0,2,3,,5,0,0,,0
1569 2021-2022 14USU0100Z 5012603011,1569,2021-2022,14USU0100Z,5012603011,Escolarizada,6,12,,18,,,,0,,,,0,6,7,,13,,,,0,,,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
1570 2021-2022 14USU0100Z 5012603027,1570,2021-2022,14USU0100Z,5012603027,Escolarizada,16,50,,66,,,,0,,,,0,16,34,,50,,,,0,,,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
1571 2021-2022 14USU0100Z 5022300022,1571,2021-2022,14USU0100Z,5022300022,Escolarizada,25,51,,76,,,,0,,,,0,12,36,,48,,,,0,,,,0,6,6,,12,1,0,,1,0,0,,0,9,7,,16,0,0,,0
1572 2021-2022 14USU0100Z 5022500008,1572,2021-2022,14USU0100Z,5022500008,Escolarizada,34,35,,69,,,,0,,,,1,8,21,,29,,,,0,,,,0,6,8,,14,1,0,,1,0,1,,1,12,9,,21,1,1,,2
1573 2021-2022 14USU0100Z 5022600002,1573,2021-2022,14USU0100Z,5022600002,Escolarizada,12,7,,19,,,,2,,,,0,8,4,,12,,,,0,,,,0,4,7,,11,1,0,,1,1,0,,1,7,9,,16,0,0,,0
1574 2021-2022 14USU0100Z 5031200004,1574,2021-2022,14USU0100Z,5031200004,Escolarizada,26,39,,65,,,,0,,,,0,4,15,,19,,,,1,,,,1,3,4,,7,0,0,,0,0,0,,0,4,5,,9,1,0,,1
1575 2021-2022 14USU0100Z 5033100003,1575,2021-2022,14USU0100Z,5033100003,Escolarizada,379,370,,749,,,,3,,,,0,324,343,,667,,,,4,,,,0,22,44,,66,3,1,,4,1,0,,1,38,52,,90,5,4,,9
1576 2021-2022 14USU0100Z 5052300015,1576,2021-2022,14USU0100Z,5052300015,Escolarizada,11,18,,29,,,,0,,,,0,10,13,,23,,,,0,,,,0,1,5,,6,0,0,,0,1,0,,1,2,5,,7,0,0,,0
1577 2021-2022 14USU0110G 4071300015,1577,2021-2022,14USU0110G,4071300015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1578 2021-2022 14USU0110G 5052100005,1578,2021-2022,14USU0110G,5052100005,Escolarizada,24,8,,32,,,,0,,,,0,13,9,,22,,,,0,,,,0,11,1,,12,0,0,,0,0,0,,0,14,2,,16,0,0,,0
1579 2021-2022 14USU0110G 5052200007,1579,2021-2022,14USU0110G,5052200007,Escolarizada,28,28,,56,,,,0,,,,0,20,22,,42,,,,1,,,,0,14,8,,22,0,0,,0,1,0,,1,17,10,,27,1,1,,2
1580 2021-2022 14USU0110G 5052200017,1580,2021-2022,14USU0110G,5052200017,Escolarizada,5,4,,9,,,,0,,,,0,2,2,,4,,,,0,,,,0,5,3,,8,0,0,,0,0,0,,0,5,3,,8,0,0,,0
1581 2021-2022 14USU0110G 5053100004,1581,2021-2022,14USU0110G,5053100004,Escolarizada,11,4,,15,,,,0,,,,0,12,13,,25,,,,1,,,,0,6,6,,12,0,0,,0,0,0,,0,11,6,,17,0,1,,1
1582 2021-2022 14USU0110G 5061000002,1582,2021-2022,14USU0110G,5061000002,Escolarizada,113,14,,127,,,,2,,,,0,101,15,,116,,,,0,,,,0,60,5,,65,0,0,,0,0,0,,0,65,6,,71,4,2,,6
1583 2021-2022 14USU0110G 5062100009,1583,2021-2022,14USU0110G,5062100009,Escolarizada,144,22,,166,,,,1,,,,0,90,10,,100,,,,1,,,,0,23,3,,26,1,0,,1,0,0,,0,26,3,,29,4,0,,4
1584 2021-2022 14USU0110G 5062200055,1584,2021-2022,14USU0110G,5062200055,Escolarizada,115,18,,133,,,,3,,,,0,61,11,,72,,,,0,,,,0,42,10,,52,1,0,,1,1,0,,1,48,10,,58,4,1,,5
1585 2021-2022 14USU0110G 5071000020,1585,2021-2022,14USU0110G,5071000020,Escolarizada,67,66,,133,,,,2,,,,2,53,33,,86,,,,0,,,,0,12,6,,18,0,0,,0,0,0,,0,14,7,,21,2,0,,2
1586 2021-2022 14USU0110G 5071200034,1586,2021-2022,14USU0110G,5071200034,Escolarizada,13,2,,15,,,,1,,,,0,0,0,,0,,,,0,,,,0,8,1,,9,0,0,,0,0,0,,0,8,1,,9,0,0,,0
1587 2021-2022 14USU0110G 5071300009,1587,2021-2022,14USU0110G,5071300009,Escolarizada,200,14,,214,,,,3,,,,0,108,7,,115,,,,0,,,,0,28,1,,29,1,0,,1,0,0,,0,30,2,,32,1,0,,1
1588 2021-2022 14USU0110G 5071300082,1588,2021-2022,14USU0110G,5071300082,Escolarizada,36,5,,41,,,,1,,,,0,13,1,,14,,,,1,,,,0,11,2,,13,0,0,,0,0,0,,0,11,2,,13,0,1,,1
1589 2021-2022 14USU0110G 5071400015,1589,2021-2022,14USU0110G,5071400015,Escolarizada,127,101,,228,,,,1,,,,0,73,63,,136,,,,2,,,,0,24,22,,46,0,0,,0,0,0,,0,25,22,,47,2,0,,2
1590 2021-2022 14USU0110G 5071700019,1590,2021-2022,14USU0110G,5071700019,Escolarizada,160,90,,250,,,,0,,,,1,135,62,,197,,,,2,,,,0,30,11,,41,0,0,,0,0,0,,0,31,11,,42,4,1,,5
1591 2021-2022 14USU0110G 5072100033,1591,2021-2022,14USU0110G,5072100033,Escolarizada,14,74,,88,,,,0,,,,0,14,46,,60,,,,0,,,,0,3,11,,14,0,0,,0,0,0,,0,3,12,,15,0,0,,0
1592 2021-2022 14USU0110G 5073200005,1592,2021-2022,14USU0110G,5073200005,Escolarizada,96,23,,119,,,,1,,,,1,134,30,,164,,,,1,,,,0,13,1,,14,0,1,,1,0,0,,0,18,2,,20,1,2,,3
1593 2021-2022 14USU0110G 5073200035,1593,2021-2022,14USU0110G,5073200035,Escolarizada,22,4,,26,,,,0,,,,0,12,3,,15,,,,0,,,,0,3,4,,7,1,0,,1,0,0,,0,7,4,,11,2,0,,2
1594 2021-2022 14USU0110G 5095400006,1594,2021-2022,14USU0110G,5095400006,Escolarizada,88,176,,264,,,,2,,,,0,95,188,,283,,,,4,,,,0,16,23,,39,0,2,,2,0,0,,0,18,26,,44,0,1,,1
1595 2021-2022 14USU0110G 5102100004,1595,2021-2022,14USU0110G,5102100004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,4,0,,4,1,1,,2,0,0,,0,6,1,,7,0,1,,1
1596 2021-2022 14USU0120N 4062100004,1596,2021-2022,14USU0120N,4062100004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1597 2021-2022 14USU0120N 5031400003,1597,2021-2022,14USU0120N,5031400003,Escolarizada,57,27,,84,,,,0,,,,0,26,21,,47,,,,0,,,,0,12,0,,12,0,0,,0,0,0,,0,13,0,,13,0,0,,0
1598 2021-2022 14USU0120N 5032100065,1598,2021-2022,14USU0120N,5032100065,Escolarizada,13,42,,55,,,,0,,,,0,0,0,,0,,,,0,,,,0,3,7,,10,0,0,,0,0,0,,0,3,8,,11,2,0,,2
1599 2021-2022 14USU0120N 5041100009,1599,2021-2022,14USU0120N,5041100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,7,6,,13,0,1,,1,0,0,,0,8,7,,15,1,0,,1
1600 2021-2022 14USU0120N 5041100056,1600,2021-2022,14USU0120N,5041100056,Escolarizada,189,385,,574,,,,8,,,,1,146,262,,408,,,,2,,,,0,17,36,,53,0,1,,1,0,0,,0,18,42,,60,0,2,,2
1601 2021-2022 14USU0120N 5041100127,1601,2021-2022,14USU0120N,5041100127,Escolarizada,8,28,,36,,,,1,,,,0,1,3,,4,,,,0,,,,0,7,13,,20,0,0,,0,0,0,,0,8,15,,23,0,1,,1
1602 2021-2022 14USU0120N 5041200028,1602,2021-2022,14USU0120N,5041200028,Escolarizada,124,233,,357,,,,3,,,,0,91,146,,237,,,,3,,,,0,21,23,,44,0,0,,0,0,0,,0,21,25,,46,0,2,,2
1603 2021-2022 14USU0120N 5041300007,1603,2021-2022,14USU0120N,5041300007,Escolarizada,168,147,,315,,,,7,,,,1,92,69,,161,,,,0,,,,0,14,20,,34,0,1,,1,0,0,,0,17,22,,39,0,1,,1
1604 2021-2022 14USU0120N 5041400032,1604,2021-2022,14USU0120N,5041400032,Escolarizada,287,376,,663,,,,4,,,,0,267,363,,630,,,,2,,,,0,24,25,,49,1,1,,2,0,0,,0,30,29,,59,1,4,,5
1605 2021-2022 14USU0120N 5042000002,1605,2021-2022,14USU0120N,5042000002,Escolarizada,218,306,,524,,,,3,,,,0,196,259,,455,,,,0,,,,0,18,26,,44,0,0,,0,1,0,,1,20,27,,47,1,2,,3
1606 2021-2022 14USU0120N 5042100117,1606,2021-2022,14USU0120N,5042100117,Escolarizada,37,168,,205,,,,2,,,,0,22,80,,102,,,,0,,,,0,4,13,,17,0,0,,0,0,0,,0,5,13,,18,0,1,,1
1607 2021-2022 14USU0120N 5042300027,1607,2021-2022,14USU0120N,5042300027,Escolarizada,32,26,,58,,,,0,,,,0,32,29,,61,,,,0,,,,0,4,5,,9,1,0,,1,0,0,,0,5,6,,11,1,2,,3
